objid,modelmag_u,modelmag_g,modelmag_r,modelmag_i,modelmag_z,class
1237666408459993557,24.96027,22.87601,21.32102,19.27654,18.20577,STAR
1237663784751857853,22.58409,20.58667,19.4622,19.03978,18.80822,STAR
1237663784751726791,20.15349,19.72674,19.59915,19.62864,19.69491,STAR
1237678617435373632,18.03083,16.91169,16.53751,16.37685,16.35486,STAR
1237678437016600697,19.32065,18.4234,18.14312,18.10258,18.00811,STAR
1237678437016535294,23.47229,20.99953,19.5941,18.48037,17.79624,STAR
1237678437016469806,24.01324,22.03459,20.55684,18.50582,17.43536,STAR
1237663784214987546,25.78709,22.80392,21.38491,20.50835,19.93692,STAR
1237663784751857865,24.63576,21.59605,20.19768,18.80815,18.25045,STAR
1237666408460124163,18.03858,17.04938,16.69088,16.51712,16.46739,STAR
1237678617972310170,21.28074,20.27946,20.09759,19.94108,19.9397,STAR
1237678617972245176,25.59008,22.70412,21.32444,20.14232,19.61493,STAR
1237678617435504839,23.27911,20.75766,19.73329,19.40729,19.14911,STAR
1237663239271678001,19.25163,19.20132,19.36858,19.54462,19.72318,STAR
1237663239271743623,20.93254,19.75569,19.77805,19.88783,19.88383,STAR
1237666408460189810,20.91208,19.86865,19.97446,20.0297,20.14955,STAR
1237678617972310361,21.71398,21.07582,20.45276,19.65067,19.20212,STAR
1237663239271874806,23.2789,22.29845,20.93035,18.93902,17.85338,STAR
1237657070628175885,24.82013,23.22249,21.72996,20.53561,20.20888,STAR
1237657584951361776,23.55354,21.21398,19.78857,18.68956,18.06506,STAR
1237663783142228024,16.94115,15.80828,15.44142,15.31459,15.30415,STAR
1237666301091250495,22.80755,21.24784,10.20838,9.270081,18.2023,STAR
1237666302164992427,24.73561,21.12012,20.01824,19.55672,19.35362,STAR
1237666302164992054,19.04571,17.79939,17.34107,17.15641,17.06705,STAR
1237666301628121764,26.00763,22.96791,21.42311,19.88342,19.12224,STAR
1237666302165057780,22.31359,20.12585,18.55904,17.35569,16.66012,STAR
1237666301628186730,18.14108,16.91821,16.49095,16.28727,16.19747,STAR
1237660241386405958,22.84729,19.94377,18.32687,17.16773,16.50604,STAR
1237663784218264150,25.52041,22.7021,21.38076,20.69363,20.07355,STAR
1237663784218395093,24.8294,22.61537,21.02769,20.50952,20.17338,STAR
1237666302165123287,20.44801,19.27245,19.14621,19.1424,19.11169,STAR
1237666302165189028,24.45666,23.39379,22.19701,20.6331,20.12366,STAR
1237666302165123093,18.84362,17.48101,16.93922,16.68486,16.5546,STAR
1237666301628252201,16.95566,15.6997,15.24631,15.13011,14.99124,STAR
1237660241386603192,23.11576,21.47111,20.80907,20.51974,20.23668,STAR
1237663784218526000,19.80394,18.36243,17.62409,17.51293,18.11002,STAR
1237666302165254159,16.68023,15.51968,15.08515,14.91385,14.84897,STAR
1237666302165254157,18.50574,17.16812,16.63982,16.43554,16.33285,STAR
1237660241923408054,22.27339,20.75615,19.61559,18.48512,17.74357,STAR
1237660241923539563,25.30893,21.70787,20.80455,20.49319,20.20095,STAR
1237660241923473808,24.76117,23.05509,21.69029,20.54778,19.88642,STAR
1237663784218525832,21.52257,20.75106,19.61887,18.39507,17.59412,STAR
1237660241386799518,23.52643,22.77304,21.02493,19.93126,19.20259,STAR
1237663237128389257,24.20013,21.85942,20.26518,18.93522,18.25119,STAR
1237660239776972890,18.94795,18.08682,17.83408,17.73638,17.71247,STAR
1237663238740444066,24.88608,23.2053,21.65444,20.20683,19.26477,STAR
1237663238740378014,23.25207,20.97654,19.51302,18.35246,17.72665,STAR
1237666302167613513,19.01048,17.51658,16.91774,16.67545,16.5461,STAR
1237660241925898671,24.68323,22.90928,21.39423,20.44248,19.88267,STAR
1237660241925767337,23.11587,20.22859,18.82537,18.23179,17.89662,STAR
1237660241925832792,23.80804,24.51628,22.3728,21.30997,20.07188,STAR
1237660241389027642,23.26786,21.66517,20.17514,18.89001,18.24405,STAR
1237663238740574992,24.37688,21.22911,20.18016,19.76509,19.54781,STAR
1237666302167810555,25.52219,23.17838,21.65355,20.39271,19.59344,STAR
1237666302167679327,23.1631,22.9738,21.31321,20.72734,20.26416,STAR
1237660241925964091,23.23492,22.5231,20.72889,19.25089,18.39731,STAR
1237660241925964349,25.05104,22.40133,20.88261,20.04711,19.48685,STAR
1237666301630873991,23.70747,21.61691,20.70362,20.43956,20.31317,STAR
1237660241389223983,24.48928,22.71311,21.27218,19.58772,18.73281,STAR
1237660241389224186,22.36499,21.54644,20.50015,19.71497,19.1766,STAR
1237666301094003410,24.3851,22.77824,21.43672,20.44552,19.64191,STAR
1237666302167810156,18.05965,16.83003,16.35407,16.15351,16.05717,STAR
1237660241926160948,22.61057,22.99912,21.43827,20.44975,20.12317,STAR
1237660241926160478,17.62627,16.58295,16.11263,15.97054,15.85333,STAR
1237666299484438643,19.8737,19.39218,19.45449,19.6083,19.63581,STAR
1237663237667946637,21.15677,19.99505,19.4315,19.20411,19.0348,STAR
1237660024528306919,24.85181,23.00061,21.92932,20.45777,19.80311,STAR
1237666299484504112,18.29316,16.50378,15.77673,15.50148,15.34145,STAR
1237663237667947306,25.18255,23.45377,22.17002,20.56515,19.82601,STAR
1237663237667881318,24.57069,22.99725,21.22312,18.89004,17.62689,STAR
1237666299484373652,24.03176,22.78956,21.52463,20.28338,19.61163,STAR
1237666299484373358,21.36308,21.14768,20.85345,19.95802,19.20092,STAR
1237663783126565137,20.87551,20.40176,20.47704,20.60552,20.92904,STAR
1237663783126696075,20.56841,19.36143,19.4145,19.48635,19.45089,STAR
1237663783126630518,19.36474,18.50832,18.21373,18.10235,18.064,STAR
1237657190371164271,19.02309,18.04367,17.65439,17.51456,17.51238,STAR
1237657190907969557,16.70009,15.68263,15.34777,15.09976,15.20391,STAR
1237678434328117407,20.77899,19.00248,18.41139,18.21736,18.11161,STAR
1237657192518844596,20.00685,20.01754,20.37647,20.59015,20.91002,STAR
1237678434328248536,22.37229,20.28381,18.87181,17.97828,17.53122,STAR
1237678434328051880,20.24781,20.00566,20.24655,20.46552,20.62536,STAR
1237663716017176783,22.38478,19.93041,18.67276,18.11008,17.75266,STAR
1237663204917051467,19.23501,18.11073,17.70407,17.58156,17.52402,STAR
1237657191444971548,17.76657,16.61828,16.8561,17.02294,17.12509,STAR
1237663784200241361,19.14472,17.98876,18.08564,18.15885,18.25411,STAR
1237678433791443013,21.547,18.94849,17.77544,17.36511,17.09992,STAR
1237663716017373413,22.64043,21.00814,19.55979,18.26977,17.58744,STAR
1237663784200372268,18.85912,17.77737,17.40058,17.26799,17.2209,STAR
1237678433791509117,22.39202,20.81052,20.21162,19.98123,19.84588,STAR
1237666338114306436,23.23561,21.33276,20.60869,20.35471,20.13823,STAR
1237666338114240644,18.40211,17.75512,17.55571,17.45334,17.45835,STAR
1237663782593101975,19.51983,18.40632,17.95028,17.77154,17.71258,STAR
1237663782593102091,24.32323,21.16559,19.63686,18.32867,17.63385,STAR
1237663783666712621,18.91326,19.00978,19.33212,19.62066,19.91886,STAR
1237663204920525061,24.63482,20.93303,19.68492,18.75743,18.24811,STAR
1237663204920328409,22.98168,20.60999,19.17899,17.76345,17.04684,STAR
1237663785277587490,18.82853,17.75956,17.40064,17.26737,17.23388,STAR
1237663784203781147,26.02368,24.54905,22.88368,19.84094,18.27939,STAR
1237663204920787105,22.8261,20.19726,18.82496,17.87159,17.3239,STAR
1237663784203845676,17.97336,16.58336,16.04771,15.83883,15.74877,STAR
1237663784740782290,20.82982,19.82997,19.53318,19.37749,19.45613,STAR
1237663783670055436,23.0976,20.88711,19.98303,19.68276,19.55835,STAR
1237663784206991441,18.87285,17.64013,17.20545,16.8657,16.97475,STAR
1237657190914719963,19.56257,18.50146,18.07711,17.87932,17.80305,STAR
1237666407378124989,20.84526,19.70177,19.64965,19.64407,19.81359,STAR
1237663783133118551,21.82518,19.54842,18.27806,17.75242,17.38885,STAR
1237657069546111459,22.53518,21.855,20.75327,19.63645,18.95492,STAR
1237657069546111190,20.286,19.76098,19.77327,19.84986,20.02563,STAR
1237663783669858433,19.68873,18.60234,18.21512,18.10445,18.06531,STAR
1237657190914654803,24.35534,23.11207,21.58993,20.0107,19.32634,STAR
1237657072230531177,25.74372,21.72229,20.17354,18.91679,18.26004,STAR
1237657072230531173,21.04987,19.58253,18.87192,18.61027,18.49191,STAR
1237663784743666004,22.7388,25.05115,25.29611,23.70236,22.71215,STAR
1237678617427640543,22.03446,20.33361,19.5472,19.28847,19.13583,STAR
1237678617427509482,24.12581,20.75912,19.26101,17.78076,17.00286,STAR
1237678617427640887,23.44287,22.21644,20.71769,19.51501,18.80361,STAR
1237678617427640452,22.22188,20.2436,19.34767,19.04943,18.92717,STAR
1237663785280929845,18.80221,17.91509,17.64123,17.53435,17.50201,STAR
1237678617427640736,24.79922,22.29783,20.90761,19.67816,19.02289,STAR
1237657072230596894,23.25765,21.0218,20.14338,19.81518,19.59657,STAR
1237657071693660293,19.09698,17.8639,18.03582,18.18978,18.27108,STAR
1237663784743863021,24.8747,22.12347,20.51038,19.47813,18.89161,STAR
1237657071693595292,25.39808,22.64429,21.16986,19.674,18.83034,STAR
1237678617427705875,15.32853,13.46019,12.77746,12.65559,13.79959,STAR
1237678617427771947,25.70428,21.80677,20.54131,19.58289,19.03964,STAR
1237657072230727838,20.59855,19.66027,19.27625,19.16493,19.25151,STAR
1237678617427706020,23.55275,20.9715,19.55902,18.39522,17.79158,STAR
1237678617427771981,23.15238,20.79622,19.79641,19.40526,19.23424,STAR
1237678617427640524,20.63281,19.72943,19.26808,19.08658,19.00061,STAR
1237663782599655699,20.30039,19.76552,19.66146,19.65906,19.64452,STAR
1237657069549453323,22.62728,22.3734,20.11758,18.6778,17.98295,STAR
1237663785283879612,23.13629,21.78448,20.59028,19.98882,19.81296,STAR
1237657071696871686,22.81349,20.87325,19.44312,18.4584,17.9794,STAR
1237663784747008367,25.0691,22.71105,21.28089,19.87641,19.13491,STAR
1237663784747204673,17.60535,16.55066,16.16326,16.00311,15.95187,STAR
1237663784746942644,22.44897,20.4911,19.60993,19.3293,19.15055,STAR
1237678617430917784,23.14996,21.0822,20.20806,19.88732,19.74641,STAR
1237680099166191758,22.01955,20.31368,19.64001,19.42271,19.38976,STAR
1237678617430851714,21.45811,19.11974,17.82818,17.33631,17.07343,STAR
1237657071697068593,23.1263,21.07929,19.72276,19.13809,18.82315,STAR
1237657071697068239,23.40318,20.59317,19.2041,18.51516,18.1296,STAR
1237657071160131952,23.69141,21.3382,20.17227,18.99355,18.27584,STAR
1237663784747204781,20.07866,18.89217,18.92337,18.98967,19.05273,STAR
1237663784210465751,23.15165,20.86178,19.79965,19.37232,19.06438,STAR
1237678617430982725,17.17154,16.08692,15.68632,15.54207,15.53016,STAR
1237678617430983282,22.6334,21.2033,19.99227,19.48797,19.22628,STAR
1237678617430982949,22.84159,20.79051,19.82506,19.53282,19.38926,STAR
1237663782603063726,23.78921,22.44259,21.11099,19.74495,19.05008,STAR
1237663783139869489,25.78348,22.44804,21.15851,19.90406,19.05693,STAR
1237666406848069838,22.14049,19.91808,18.47015,17.46016,16.85228,STAR
1237666407921615786,25.3631,23.34501,22.15959,21.7703,20.6929,STAR
1237666407921615032,24.82686,22.19569,20.75748,18.64234,17.53295,STAR
1237678437015224522,21.54928,20.16481,19.55342,19.31748,19.14778,STAR
1237678437015159499,23.3269,22.66414,20.82098,19.994,19.64566,STAR
1237678437015224538,23.88449,20.99467,19.52192,18.52886,18.00238,STAR
1237657587096223885,23.98322,21.75566,20.21415,18.8428,18.12547,STAR
1237678617433997431,20.15318,19.66412,19.7189,19.8013,20.10321,STAR
1237678437015159579,23.82123,21.95913,20.71936,20.05045,19.68844,STAR
1237663784213348632,21.9736,20.82897,19.984,19.2918,18.77541,STAR
1237678437015355573,23.52599,20.98854,19.80242,19.30365,19.02665,STAR
1237678437015224572,22.83057,20.25773,19.04973,18.54497,18.23445,STAR
1237678437015224883,23.40366,21.83732,20.38567,19.43339,18.94752,STAR
1237678437015355664,22.08698,20.67213,20.17393,19.90293,19.80446,STAR
1237678617434063400,23.60545,22.8501,21.32772,19.29559,18.19325,STAR
1237678437015355565,21.37201,20.23605,19.80415,19.64356,19.45555,STAR
1237663783680081939,18.53744,17.48914,17.12632,16.98126,16.89847,STAR
1237666300016132277,25.24299,22.90284,21.03901,20.25397,19.76318,STAR
1237663783142948942,15.16176,13.68986,15.72135,16.27107,12.94332,STAR
1237663783143211569,25.6111,22.80476,21.3748,19.84386,18.95937,STAR
1237660024523325512,20.47184,19.53748,18.66012,17.64086,16.99869,STAR
1237666299479392563,22.10398,19.96073,18.50333,17.32496,16.64448,STAR
1237678437018567292,23.85481,21.21902,20.28057,19.86662,19.74709,STAR
1237678617974210666,23.46909,21.35988,20.04952,18.79554,18.06092,STAR
1237678617437274149,24.77714,22.058,20.20641,18.8141,18.1282,STAR
1237660241384833194,19.71646,18.51322,17.93602,17.66988,17.53921,STAR
1237663784216756318,20.77398,19.75339,19.41464,19.31139,19.21634,STAR
1237678437018632257,18.08519,16.97722,16.58287,16.42077,16.3524,STAR
1237678437018697868,18.35007,17.23305,16.81771,16.64966,16.57526,STAR
1237678617974341848,19.10397,18.03458,17.64512,17.4904,17.43298,STAR
1237678617437339694,18.14054,17.03962,16.64492,16.50363,16.44848,STAR
1237645943976624393,24.27037,22.63865,21.05836,18.95862,17.81146,STAR
1237666302166630670,23.29203,21.71191,20.18848,19.02461,18.41563,STAR
1237666301629694035,19.035,18.03491,17.73172,17.60451,17.52512,STAR
1237660241387847906,20.76011,20.33065,20.49562,20.6212,20.9104,STAR
1237660241387782245,20.90937,19.9649,19.95926,20.0614,20.03083,STAR
1237660241387978793,17.43951,16.27614,15.81423,15.65114,15.56223,STAR
1237660241387913290,17.9349,16.63298,16.37811,16.32739,16.30359,STAR
1237660241387848033,25.16702,22.64024,21.14869,19.87792,19.13079,STAR
1237666301092757757,21.31254,18.51085,17.04331,16.49294,16.08088,STAR
1237666301092823393,21.79633,21.26472,20.46601,19.32618,18.58384,STAR
1237660241387978798,18.25665,16.81777,16.21014,15.95478,15.84263,STAR
1237660241388110044,24.26934,21.77061,20.23729,19.14232,18.49411,STAR
1237660241388109922,22.38984,19.78973,18.59772,18.13966,17.86979,STAR
1237666301629825494,23.3964,21.60688,20.56086,20.25937,19.8546,STAR
1237666301092888882,23.51467,21.41618,19.85516,18.49844,17.76449,STAR
1237666301093019723,20.40862,18.90543,18.31562,18.07507,17.88581,STAR
1237666210348531985,19.90004,18.59447,18.05914,17.8666,17.76518,STAR
1237666209274725011,22.0456,20.7795,20.02504,19.70416,19.58948,STAR
1237666209811530227,22.22645,20.63357,19.89904,19.6224,19.4482,STAR
1237666210348466335,21.00957,18.21226,16.87209,16.25657,15.92209,STAR
1237666210348400934,20.17537,19.8894,20.1433,20.38426,20.67645,STAR
1237666210348335825,24.96554,22.7574,21.41603,20.10936,19.45064,STAR
1237652599569384101,22.85665,20.82748,19.92834,19.58051,19.51447,STAR
1237666209811464974,23.03499,21.05682,20.35511,20.14938,20.11434,STAR
1237666210348270432,22.79338,20.97182,20.16933,19.79853,19.62911,STAR
1237652599032250674,21.82402,19.57146,18.15132,17.44266,17.04947,STAR
1237666227526893850,19.32589,18.14603,18.28267,18.44841,18.48818,STAR
1237666228063568643,23.569,21.25597,20.36056,19.95398,19.6441,STAR
1237666210348007962,26.41641,22.60639,20.82355,18.7491,17.6667,STAR
1237666209274724457,17.79154,16.91555,16.63789,16.5104,16.46763,STAR
1237666226990219843,23.76722,22.82308,21.31565,19.23885,18.22755,STAR
1237666209811464981,24.92248,22.48014,21.22186,20.22436,19.61911,STAR
1237666210347942256,24.09547,22.12613,20.69263,18.82169,17.81815,STAR
1237666209811137495,26.34876,23.33043,21.94874,19.46051,18.02743,STAR
1237666209811136654,16.68126,15.70871,15.41353,15.27007,15.20172,STAR
1237666210347942033,19.566,18.47819,18.06985,17.92259,17.85893,STAR
1237666210347810960,16.48446,15.41948,15.2505,15.21815,15.23724,STAR
1237656536973115565,20.41713,17.68866,16.30538,15.60548,15.17609,STAR
1237666209274397260,23.60691,20.59399,19.60456,19.25555,19.16392,STAR
1237657190371689149,23.62893,21.72373,20.63894,20.09269,19.8907,STAR
1237663783663895469,24.02537,23.51039,21.72981,20.34398,19.43831,STAR
1237663783663763799,20.52364,19.35837,19.31984,19.3206,19.4084,STAR
1237657190371623012,20.17725,19.72409,19.80265,19.93807,20.27936,STAR
1237657190908428440,17.67634,16.60164,16.29158,16.20415,16.20607,STAR
1237663783126958602,23.36738,21.63686,20.01744,18.8424,18.2238,STAR
1237663782590021940,24.92521,22.5709,20.79021,18.69489,17.54584,STAR
1237657190908362842,20.43103,19.47827,19.07919,18.90747,18.82729,STAR
1237657190371557541,23.55103,21.52052,19.98641,18.58413,17.84302,STAR
1237663783663763621,21.41878,19.98679,18.8875,17.67859,17.00525,STAR
1237663782589956116,17.6686,16.09873,15.4956,15.26878,15.17336,STAR
1237663783663566881,17.83665,16.91119,16.63388,16.56616,16.54497,STAR
1237657190371295235,17.91725,17.4537,17.38833,17.4183,17.52536,STAR
1237657190908231898,22.00503,21.43996,20.4754,19.28452,18.51256,STAR
1237657190908231743,18.40842,18.23825,17.92523,17.07487,16.46128,STAR
1237657190908297222,18.94014,18.58886,18.81829,19.0696,19.30388,STAR
1237663783130497289,23.18479,21.22362,19.67195,17.82438,16.81245,STAR
1237666339188572314,23.26008,21.61953,20.68471,19.32521,18.49207,STAR
1237666338651570444,23.81821,21.21194,19.79302,18.9327,18.47193,STAR
1237666339188376256,24.07324,22.75649,21.37682,20.45307,20.02569,STAR
1237663783130235447,24.95159,20.9733,19.69021,19.20754,18.93797,STAR
1237663782593363995,20.20786,17.91555,16.90056,16.50784,16.31032,STAR
1237663782593298690,22.52553,21.04744,19.57825,18.35482,17.60659,STAR
1237663783130104007,23.3621,20.11535,18.38936,17.56924,17.10281,STAR
1237666339188310029,18.23292,17.12292,16.89974,16.85231,16.85495,STAR
1237666338114437330,23.05919,21.3786,19.93604,18.70493,17.9937,STAR
1237663782593298624,24.36988,21.65776,20.32058,18.90953,18.05386,STAR
1237663782593233072,24.09016,21.31872,19.89065,18.50224,17.79681,STAR
1237663783133642875,17.16195,16.11939,15.76842,15.63411,15.63534,STAR
1237657069546504358,19.25957,18.01278,18.07347,18.16434,18.20275,STAR
1237657069546504293,18.33651,17.1138,17.24425,17.3771,17.47882,STAR
1237663783670579358,23.7383,21.40007,19.92928,18.7138,18.18752,STAR
1237666407378583577,18.47347,17.4402,17.10349,16.98776,16.95243,STAR
1237663784207319141,20.84751,19.63698,19.72545,19.79057,19.97965,STAR
1237657069546438954,20.60505,20.23872,20.15394,19.56628,18.90867,STAR
1237657069546373579,23.27143,21.33949,19.88331,18.89442,18.38595,STAR
1237663783133577897,24.66406,23.06174,23.41138,22.72438,22.52822,STAR
1237663784207122463,17.87277,16.92088,16.62283,16.48496,16.46523,STAR
1237666407378387309,21.68522,21.22916,20.36599,19.60913,19.12137,STAR
1237663783133315160,19.81378,17.49935,16.58225,16.30176,16.15617,STAR
1237657069546242418,20.83053,19.60506,19.67428,19.74155,19.92166,STAR
1237663782596509921,20.44747,20.19455,19.85869,18.9116,18.16269,STAR
1237666407378256461,25.1355,22.62762,20.85823,20.15298,19.66402,STAR
1237663782600179743,21.90995,19.43631,18.19665,17.68563,17.40802,STAR
1237663783136985316,22.829,20.79876,19.54214,18.56153,17.93461,STAR
1237663783673856125,27.2193,28.89882,20.35563,26.61207,21.62811,STAR
1237663783136985370,22.01384,21.17462,20.477,20.32834,20.33679,STAR
1237666407918862477,19.97858,17.31757,16.1375,15.68117,15.39929,STAR
1237666407381860580,23.48856,21.68206,20.19025,19.25997,18.72928,STAR
1237666407918796983,22.98624,21.23934,19.73886,18.28692,17.45428,STAR
1237666407918600295,19.04961,18.07094,17.75547,17.64421,17.56275,STAR
1237666407918665855,19.42878,18.37667,18.01901,17.93082,17.90914,STAR
1237663783673462949,18.69135,17.50253,17.15635,16.98998,16.96266,STAR
